projectName,address,unitSold,area,typeOfArea,transactedPrice,unitPricePSM,unitPricePSF,saleDate,propertyType,tenure,completionDate,typeOfSale,purchaserAddressIndicator,postalDistrict,postalSector,postalCode,planningRegion,planningArea
SKYPARK RESIDENCES,7 Sembawang Crescent  #04-15 ,1,106,Strata,908000,8566,796,8-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #03-15 ,1,106,Strata,904000,8528,792,13-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #15-14 ,1,106,Strata,933500,8807,818,15-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #14-15 ,1,106,Strata,948000,8943,831,16-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #10-15 ,1,106,Strata,932000,8792,817,16-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #01-15 ,1,106,Strata,891000,8406,781,20-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #15-15 ,1,106,Strata,952000,8981,834,22-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #06-14 ,1,106,Strata,901000,8500,790,22-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #03-14 ,1,106,Strata,885500,8354,776,23-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,Private,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #07-15 ,1,106,Strata,920000,8679,806,24-Jan-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #12-16 ,1,142,Strata,1243000,8754,813,4-Feb-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #11-15 ,1,106,Strata,936000,8830,820,4-Feb-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #10-16 ,1,142,Strata,1235000,8697,808,7-Feb-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #14-14 ,1,106,Strata,929500,8769,815,7-Feb-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #07-14 ,1,106,Strata,901500,8505,790,6-Mar-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #09-15 ,1,106,Strata,928000,8755,813,11-Mar-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #06-15 ,1,106,Strata,916000,8642,803,12-Mar-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #08-13 ,1,142,Strata,1207000,8500,790,19-Mar-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #12-14 ,1,106,Strata,921500,8693,808,31-Mar-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
SKYPARK RESIDENCES,7 Sembawang Crescent  #02-15 ,1,106,Strata,895000,8443,784,9-Apr-14,Executive Condominium,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,27,75,757096,North Region,Sembawang
AVANT PARC,9 Wak Hassan Place ,1,341,Land,3428000,10041,933,20-Aug-14,Terrace House,99 Yrs From 25/01/2011,Uncompleted,New Sale,Private,27,75,757106,North Region,Sembawang
N.A.,269 Wak Hassan Drive ,1,474,Land,5700000,12038,1118,20-May-14,Detached House,99 Yrs From 25/01/2011,2013,Resale,Private,27,75,757117,North Region,Sembawang
N.A.,265 Wak Hassan Drive ,1,508,Land,5900000,11607,1078,19-Dec-14,Detached House,99 Yrs From 25/01/2011,2013,Resale,HDB,27,75,757150,North Region,Sembawang
N.A.,27 Inggu Road ,1,231,Land,2770000,11986,1114,10-Jan-14,Terrace House,99 Yrs From 25/01/2011,2012,Resale,Private,27,75,757192,North Region,Sembawang
N.A.,16 Penaga Place ,1,168,Land,2080000,12366,1149,4-Aug-14,Terrace House,99 Yrs From 21/07/2008,2009,Resale,HDB,27,75,757330,North Region,Sembawang
NORTHWOOD,68 Jalan Mata Ayer  #04-21 ,1,122,Strata,1280000,10492,975,24-Jan-14,Condominium,Freehold,2009,Resale,HDB,27,75,757487,North Region,Mandai
SPRINGHILL,2 Sembawang Walk  #01-45 ,1,275,Strata,1650000,6000,557,19-Feb-14,Terrace House,99 Yrs From 07/01/2002,2005,Resale,Private,27,75,757616,North Region,Sembawang
SPRINGHILL,2 Sembawang Walk  #01-74 ,1,275,Strata,1608000,5847,543,6-Mar-14,Terrace House,99 Yrs From 07/01/2002,2005,Resale,Private,27,75,757616,North Region,Sembawang
STRAITS GARDENS,1 Kandis Walk ,1,285,Land,2450000,8603,799,8-Apr-14,Terrace House,Freehold,2005,Resale,HDB,27,75,757676,North Region,Sembawang
SELETARIS,503 Sembawang Road  #04-25 ,1,129,Strata,990000,7674,713,28-Feb-14,Condominium,Freehold,2001,Resale,HDB,27,75,757707,North Region,Sembawang
SELETARIS,503 Sembawang Road  #03-26 ,1,152,Strata,1265000,8322,773,8-Apr-14,Condominium,Freehold,2001,Resale,HDB,27,75,757707,North Region,Sembawang
SELETARIS,503 Sembawang Road  #01-29 ,1,148,Strata,1100000,7432,690,10-Oct-14,Condominium,Freehold,2001,Resale,HDB,27,75,757707,North Region,Sembawang
SELETARIS,505 Sembawang Road  #01-43 ,1,118,Strata,920000,7797,724,8-Jul-14,Condominium,Freehold,2001,Resale,Private,27,75,757708,North Region,Sembawang
SUN PLAZA,30 Sembawang Drive  #10-03 ,1,95,Strata,860000,9053,841,18-Feb-14,Apartment,99 Yrs From 26/06/1996,2000,Resale,HDB,27,75,757713,North Region,Sembawang
SUN PLAZA,30 Sembawang Drive  #08-01 ,1,125,Strata,1020000,8160,758,21-May-14,Apartment,99 Yrs From 26/06/1996,2000,Resale,Private,27,75,757713,North Region,Sembawang
COUNTRYVIEW,577F Sembawang Place ,1,190,Strata,1400000,7368,685,18-Mar-14,Terrace House,Freehold,1997,Resale,HDB,27,75,757769,North Region,Sembawang
N.A.,355R Goodlink Park ,1,166,Land,2320000,14010,1302,25-Mar-14,Terrace House,Freehold,Unknown,Resale,Private,27,75,758374,North Region,Mandai
N.A.,30C Platina Road ,1,150,Land,2650000,17620,1637,2-Jul-14,Terrace House,Freehold,2010,Resale,HDB,27,75,758648,North Region,Mandai
THE SENSORIA,1 Jalan Ulu Sembawang  #01-08 ,1,137,Strata,1280000,9343,868,12-Sep-14,Condominium,Freehold,2007,Resale,Private,27,75,758930,North Region,Sembawang
THE SENSORIA,1 Jalan Ulu Sembawang  #03-13 ,1,118,Strata,1145000,9703,901,30-Oct-14,Condominium,Freehold,2007,Resale,HDB,27,75,758930,North Region,Sembawang
THE SENSORIA,1 Jalan Ulu Sembawang  #03-09 ,1,118,Strata,1140000,9661,898,19-Dec-14,Condominium,Freehold,2007,Resale,Private,27,75,758930,North Region,Sembawang
EUPHONY GARDENS,5 Jalan Mata Ayer  #02-25 ,1,91,Strata,755500,8302,771,21-Jan-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,Private,27,75,759151,North Region,Mandai
EUPHONY GARDENS,5 Jalan Mata Ayer  #01-20 ,1,95,Strata,740000,7789,724,30-Apr-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,HDB,27,75,759151,North Region,Mandai
EUPHONY GARDENS,5 Jalan Mata Ayer  #03-24 ,1,107,Strata,780000,7290,677,21-May-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,Private,27,75,759151,North Region,Mandai
EUPHONY GARDENS,7 Jalan Mata Ayer  #01-34 ,1,141,Strata,1030000,7305,679,6-Jan-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,HDB,27,75,759152,North Region,Mandai
EUPHONY GARDENS,7 Jalan Mata Ayer  #01-39 ,1,141,Strata,1025000,7270,675,21-Jan-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,Private,27,75,759152,North Region,Mandai
EUPHONY GARDENS,7 Jalan Mata Ayer  #03-40 ,1,111,Strata,820000,7387,686,15-May-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,Private,27,75,759152,North Region,Mandai
EUPHONY GARDENS,7 Jalan Mata Ayer  #02-43 ,1,113,Strata,855000,7566,703,9-Jun-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,HDB,27,75,759152,North Region,Mandai
EUPHONY GARDENS,7 Jalan Mata Ayer  #01-31 ,1,141,Strata,910000,6454,600,31-Oct-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,HDB,27,75,759152,North Region,Mandai
EUPHONY GARDENS,9 Jalan Mata Ayer  #04-51 ,1,97,Strata,780000,8041,747,27-Jun-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,Private,27,75,759153,North Region,Mandai
EUPHONY GARDENS,9 Jalan Mata Ayer  #02-56 ,1,100,Strata,750000,7500,697,9-Dec-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,HDB,27,75,759153,North Region,Mandai
EUPHONY GARDENS,11 Jalan Mata Ayer  #03-67 ,1,108,Strata,800000,7407,688,25-Feb-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,HDB,27,75,759154,North Region,Mandai
EUPHONY GARDENS,13 Jalan Mata Ayer  #04-73 ,1,68,Strata,680000,10000,929,26-Nov-14,Condominium,99 Yrs From 25/02/1998,2001,Resale,HDB,27,75,759155,North Region,Mandai
NORTHWOOD,60 Jalan Mata Ayer  #04-05 ,1,124,Strata,1180000,9516,884,23-Sep-14,Condominium,Freehold,2009,Resale,HDB,27,75,759158,North Region,Mandai
SEMBAWANG STRAITS ESTATE,16 Jalan Machang ,1,195,Land,3158000,16170,1502,30-Apr-14,Semi-Detached House,Freehold,Unknown,Resale,HDB,27,75,759176,North Region,Sembawang
N.A.,2 Jalan Kerayong ,1,247,Land,2170000,8775,815,27-Aug-14,Semi-Detached House,Freehold,Unknown,Resale,Private,27,75,759300,North Region,Sembawang
SEMBAWANG STRAITS ESTATE,27 Jalan Kerayong ,1,270,Land,4198000,15554,1445,5-Jun-14,Detached House,Freehold,Unknown,Resale,HDB,27,75,759323,North Region,Sembawang
SKIES MILTONIA,21 Miltonia Close  #05-02 ,1,105,Strata,1130000,10762,1000,15-Oct-14,Condominium,99 Yrs From 20/02/2012,Uncompleted,New Sale,Private,27,76,768058,North Region,Yishun
SKIES MILTONIA,21 Miltonia Close  #04-02 ,1,105,Strata,1128000,10743,998,3-Nov-14,Condominium,99 Yrs From 20/02/2012,Uncompleted,New Sale,HDB,27,76,768058,North Region,Yishun
SKIES MILTONIA,27 Miltonia Close  #02-15 ,1,90,Strata,1040000,11556,1074,26-Aug-14,Condominium,99 Yrs From 20/02/2012,Uncompleted,New Sale,HDB,27,76,768061,North Region,Yishun
SKIES MILTONIA,29 Miltonia Close  #03-19 ,1,90,Strata,1055000,11722,1089,5-Nov-14,Condominium,99 Yrs From 20/02/2012,Uncompleted,New Sale,HDB,27,76,768062,North Region,Yishun
SKIES MILTONIA,35 Miltonia Close  #03-29 ,1,100,Strata,1090000,10900,1013,12-May-14,Condominium,99 Yrs From 20/02/2012,Uncompleted,New Sale,HDB,27,76,768065,North Region,Yishun
SKIES MILTONIA,35 Miltonia Close  #02-29 ,1,100,Strata,1067220,10672,991,15-Sep-14,Condominium,99 Yrs From 20/02/2012,Uncompleted,New Sale,Private,27,76,768065,North Region,Yishun
1 CANBERRA,9 Canberra Drive  #10-17 ,1,95,Strata,797300,8393,780,7-Mar-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768070,North Region,Yishun
1 CANBERRA,9 Canberra Drive  #06-20 ,1,87,Strata,695000,7989,742,19-Sep-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768070,North Region,Yishun
1 CANBERRA,13 Canberra Drive  #01-26 ,1,116,Strata,838000,7224,671,28-Apr-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768072,North Region,Yishun
1 CANBERRA,21 Canberra Drive  #03-41 ,1,98,Strata,734712,7497,696,22-Jan-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768076,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #02-46 ,1,89,Strata,702200,7890,733,7-Jan-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #04-46 ,1,89,Strata,687550,7725,718,10-Jan-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,Private,27,76,768077,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #04-45 ,1,89,Strata,698000,7843,729,29-Jan-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #10-47 ,1,97,Strata,788000,8124,755,10-Feb-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #09-45 ,1,89,Strata,738000,8292,770,5-Mar-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #06-46 ,1,89,Strata,701912,7887,733,25-Mar-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
1 CANBERRA,25 Canberra Drive  #02-50 ,1,88,Strata,693500,7881,732,7-Jan-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768078,North Region,Yishun
1 CANBERRA,25 Canberra Drive  #13-49 ,1,207,Strata,1380000,6667,619,11-Mar-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,Private,27,76,768078,North Region,Yishun
EIGHT COURTYARDS,14 Canberra Drive  #13-30 ,1,146,Strata,1500000,10274,954,1-Oct-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,Private,27,76,768096,North Region,Yishun
EIGHT COURTYARDS,14 Canberra Drive  #04-31 ,1,114,Strata,1120000,9825,913,14-Oct-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,HDB,27,76,768096,North Region,Yishun
EIGHT COURTYARDS,16 Canberra Drive  #04-33 ,1,94,Strata,888000,9447,878,17-Mar-14,Condominium,99 Yrs From 20/09/2010,Uncompleted,Sub Sale,Private,27,76,768097,North Region,Yishun
EIGHT COURTYARDS,16 Canberra Drive  #03-35 ,1,70,Strata,750000,10714,995,20-Oct-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,HDB,27,76,768097,North Region,Yishun
EIGHT COURTYARDS,16 Canberra Drive  #13-36 ,1,80,Strata,865000,10813,1005,27-Oct-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,HDB,27,76,768097,North Region,Yishun
EIGHT COURTYARDS,16 Canberra Drive  #08-36 ,1,80,Strata,875000,10938,1016,4-Nov-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,HDB,27,76,768097,North Region,Yishun
1 CANBERRA,1 Canberra Drive  #02-04 ,1,88,Strata,679100,7717,717,14-Jan-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768101,North Region,Yishun
1 CANBERRA,1 Canberra Drive  #03-04 ,1,88,Strata,682900,7760,721,29-Jan-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768101,North Region,Yishun
1 CANBERRA,1 Canberra Drive  #02-02 ,1,90,Strata,687412,7638,710,12-Feb-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768101,North Region,Yishun
1 CANBERRA,1 Canberra Drive  #02-03 ,1,88,Strata,679100,7717,717,11-Mar-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768101,North Region,Yishun
1 CANBERRA,1 Canberra Drive  #04-03 ,1,88,Strata,707300,8038,747,27-Mar-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768101,North Region,Yishun
1 CANBERRA,3 Canberra Drive  #04-07 ,1,88,Strata,683000,7761,721,6-Feb-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
1 CANBERRA,3 Canberra Drive  #04-08 ,1,88,Strata,680600,7734,719,14-Aug-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
1 CANBERRA,3 Canberra Drive  #06-07 ,1,88,Strata,711600,8086,751,20-Aug-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
1 CANBERRA,5 Canberra Drive  #02-12 ,1,88,Strata,679100,7717,717,2-Jan-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
1 CANBERRA,5 Canberra Drive  #07-12 ,1,88,Strata,682612,7757,721,28-Apr-14,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
THE MILTONIA RESIDENCES,520 Miltonia Close  #04-06 ,1,48,Strata,610000,12708,1181,10-Sep-14,Condominium,99 Yrs From 30/11/2010,Uncompleted,Sub Sale,HDB,27,76,768104,North Region,Yishun
THE MILTONIA RESIDENCES,522 Miltonia Close  #03-10 ,1,109,Strata,1150000,10550,980,22-Sep-14,Condominium,99 Yrs From 30/11/2010,Uncompleted,Sub Sale,HDB,27,76,768105,North Region,Yishun
CANBERRA RESIDENCES,501 Canberra Drive  #04-02 ,1,57,Strata,670000,11754,1092,6-Aug-14,Condominium,99 Yrs From 08/09/2010,2013,Resale,HDB,27,76,768124,North Region,Sembawang
CANBERRA RESIDENCES,505 Canberra Drive  #03-15 ,1,87,Strata,990000,11379,1057,14-Mar-14,Condominium,99 Yrs From 08/09/2010,2013,Sub Sale,Private,27,76,768126,North Region,Sembawang
CANBERRA RESIDENCES,507 Canberra Drive  #03-20 ,1,122,Strata,1380000,11311,1051,5-May-14,Condominium,99 Yrs From 08/09/2010,2013,Sub Sale,Private,27,76,768127,North Region,Sembawang
CANBERRA RESIDENCES,513 Canberra Drive  #05-33 ,1,179,Strata,1600000,8939,830,10-Oct-14,Condominium,99 Yrs From 08/09/2010,2013,Resale,HDB,27,76,768130,North Region,Sembawang
CANBERRA RESIDENCES,521 Canberra Drive  #04-50 ,1,79,Strata,945000,11962,1111,28-Apr-14,Condominium,99 Yrs From 08/09/2010,2013,Sub Sale,Private,27,76,768134,North Region,Sembawang
EIGHT COURTYARDS,2 Canberra Drive  #06-01 ,1,51,Strata,700000,13725,1275,15-Oct-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,HDB,27,76,768138,North Region,Yishun
EIGHT COURTYARDS,2 Canberra Drive  #09-04 ,1,107,Strata,1148000,10729,997,31-Oct-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,Private,27,76,768138,North Region,Yishun
EIGHT COURTYARDS,6 Canberra Drive  #02-05 ,1,80,Strata,820000,10250,952,25-Aug-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,HDB,27,76,768140,North Region,Yishun
EIGHT COURTYARDS,6 Canberra Drive  #13-05 ,1,80,Strata,920000,11500,1068,1-Oct-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,Private,27,76,768140,North Region,Yishun
EIGHT COURTYARDS,10A Canberra Drive  #05-18 ,1,80,Strata,845000,10563,981,4-Aug-14,Condominium,99 Yrs From 20/09/2010,Uncompleted,Sub Sale,HDB,27,76,768143,North Region,Yishun
EIGHT COURTYARDS,10A Canberra Drive  #02-17 ,1,106,Strata,980000,9245,859,8-Sep-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,HDB,27,76,768143,North Region,Yishun
EIGHT COURTYARDS,10A Canberra Drive  #09-18 ,1,80,Strata,850000,10625,987,16-Dec-14,Condominium,99 Yrs From 20/09/2010,2014,Sub Sale,HDB,27,76,768143,North Region,Yishun
THE SHAUGHNESSY,478 Miltonia Close ,1,307,Strata,1641800,5348,497,28-Oct-14,Terrace House,99 Yrs From 19/03/2001,2006,Resale,HDB,27,76,768169,North Region,Yishun
THE SHAUGHNESSY,506 Miltonia Close ,1,305,Strata,1738800,5701,530,11-Sep-14,Terrace House,99 Yrs From 19/03/2001,2006,Resale,Private,27,76,768183,North Region,Yishun
THE SHAUGHNESSY,14 Miltonia Close ,1,307,Strata,1600000,5212,484,21-Jul-14,Terrace House,99 Yrs From 19/03/2001,2006,Resale,Private,27,76,768193,North Region,Yishun
THE SHAUGHNESSY,50 Miltonia Close ,1,307,Strata,1650000,5375,499,30-Dec-14,Terrace House,99 Yrs From 19/03/2001,2006,Resale,HDB,27,76,768211,North Region,Yishun
THE SHAUGHNESSY,276 Miltonia Close ,1,305,Strata,1688000,5534,514,15-Aug-14,Terrace House,99 Yrs From 19/03/2001,2006,Resale,Private,27,76,768324,North Region,Yishun
THE SHAUGHNESSY,286 Miltonia Close ,1,305,Strata,1688000,5534,514,2-Jun-14,Terrace House,99 Yrs From 19/03/2001,2006,Resale,Private,27,76,768329,North Region,Yishun
THE SHAUGHNESSY,454 Miltonia Close ,1,317,Strata,1700000,5363,498,23-Oct-14,Terrace House,99 Yrs From 19/03/2001,2006,Resale,HDB,27,76,768413,North Region,Yishun
YISHUN EMERALD,20 Canberra Drive  #15-03 ,1,107,Strata,900000,8411,781,26-May-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,HDB,27,76,768425,North Region,Yishun
YISHUN EMERALD,22 Canberra Drive  #11-06 ,1,95,Strata,830000,8737,812,28-Apr-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,HDB,27,76,768426,North Region,Yishun
YISHUN EMERALD,22 Canberra Drive  #15-08 ,1,107,Strata,880000,8224,764,27-Oct-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,HDB,27,76,768426,North Region,Yishun
YISHUN EMERALD,22 Canberra Drive  #11-07 ,1,95,Strata,815000,8579,797,3-Dec-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,Private,27,76,768426,North Region,Yishun
YISHUN EMERALD,24 Canberra Drive  #13-10 ,1,126,Strata,1100000,8730,811,20-Mar-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,HDB,27,76,768427,North Region,Yishun
YISHUN EMERALD,24 Canberra Drive  #05-09 ,1,95,Strata,822000,8653,804,8-Dec-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,HDB,27,76,768427,North Region,Yishun
YISHUN EMERALD,26 Canberra Drive  #02-15 ,1,113,Strata,800000,7080,658,26-Aug-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,Private,27,76,768428,North Region,Yishun
YISHUN EMERALD,28 Canberra Drive  #01-19 ,1,124,Strata,910000,7339,682,30-Apr-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,Private,27,76,768429,North Region,Yishun
YISHUN EMERALD,28 Canberra Drive  #03-17 ,1,112,Strata,845000,7545,701,18-Jul-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,HDB,27,76,768429,North Region,Yishun
YISHUN EMERALD,28 Canberra Drive  #03-20 ,1,113,Strata,850000,7522,699,17-Oct-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,Private,27,76,768429,North Region,Yishun
YISHUN EMERALD,28 Canberra Drive  #10-17 ,1,110,Strata,900000,8182,760,26-Dec-14,Condominium,99 Yrs From 16/02/1998,2002,Resale,HDB,27,76,768429,North Region,Yishun
